latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
25.1608,52.8822,322.7,1,1,2010-07-25,0709,Terra,MODIS,71,6.03,306.9,12.2,D,3
25.1594,52.8824,329.9,1,1,2010-08-10,0709,Terra,MODIS,83,6.03,308.2,20.2,D,3
25.1536,52.8699,319.8,1.8,1.3,2010-08-11,0925,Aqua,MODIS,72,6.03,308.4,23.9,D,3
25.1634,52.8808,315.2,1.1,1,2010-08-11,1849,Terra,MODIS,87,6.03,305.1,7.6,N,3
25.1611,52.8704,317.8,3,1.7,2010-08-13,0913,Aqua,MODIS,68,6.03,302.7,47,D,3
25.1613,52.8778,315.1,3,1.7,2010-08-13,0913,Aqua,MODIS,63,6.03,302.4,36.5,D,3
25.156,52.877,315.8,2.3,1.5,2010-08-14,0645,Terra,MODIS,61,6.03,305.5,23.3,D,3
25.1636,52.8737,312.1,3.3,1.7,2010-08-14,1920,Terra,MODIS,77,6.03,302.1,31.2,N,3
25.1597,52.8671,313.2,3.3,1.7,2010-08-14,1920,Terra,MODIS,81,6.03,302,36.8,N,3
25.1561,52.8784,311.6,3.8,1.8,2010-08-16,0632,Terra,MODIS,50,6.03,301,36.4,D,3
25.1541,52.8652,322.2,1.5,1.2,2010-08-18,0931,Aqua,MODIS,75,6.03,309.9,17.4,D,3
25.1539,52.8741,320.4,2,1.4,2010-08-19,1014,Aqua,MODIS,73,6.03,307.9,30.1,D,3
25.1555,52.8683,322.4,2,1.4,2010-08-19,1014,Aqua,MODIS,75,6.03,308.1,34.9,D,3
25.1668,52.8669,316.6,2.7,1.6,2010-08-20,0746,Terra,MODIS,66,6.03,302.8,33.8,D,3
25.1554,52.8611,315.3,2.4,1.5,2010-08-20,0919,Aqua,MODIS,63,6.03,303,22.6,D,3
25.1593,52.8638,320.7,1.6,1.3,2010-08-22,0734,Terra,MODIS,73,6.03,304.4,20.7,D,3
25.1604,52.8847,313.6,2.9,1.6,2010-08-23,0639,Terra,MODIS,58,6.03,300,30.2,D,3
25.1558,52.857,311.6,4.3,1.9,2010-08-24,1033,Aqua,MODIS,50,6.03,300,43.4,D,3
25.1549,52.8623,312.9,4.3,1.9,2010-08-24,1033,Aqua,MODIS,56,6.03,300,49.3,D,3
25.164,52.866,315.4,2.6,1.5,2010-08-26,1020,Aqua,MODIS,63,6.03,300.8,28.5,D,3
25.1657,52.857,313.2,3.1,1.7,2010-08-26,1806,Terra,MODIS,81,6.03,300.5,32.1,N,3
25.1718,52.8866,312.6,3.1,1.7,2010-08-26,1806,Terra,MODIS,79,6.03,300.6,29.7,N,3
25.1713,52.8815,315,3.1,1.7,2010-08-26,1806,Terra,MODIS,87,6.03,300.7,40.3,N,3
25.1685,52.8858,323.4,1.1,1.1,2010-08-26,2228,Aqua,MODIS,100,6.03,304,17.1,N,3
25.1595,52.8644,327.7,1.8,1.3,2010-08-27,0925,Aqua,MODIS,81,6.03,304.9,44,D,3
25.1629,52.8823,324.4,1.8,1.3,2010-08-27,0925,Aqua,MODIS,77,6.03,303.8,34.5,D,3
25.1662,52.8783,314.5,1.1,1,2010-08-27,1849,Terra,MODIS,85,6.03,304.3,6.7,N,3
25.1649,52.8733,321.7,1.3,1.1,2010-08-31,0728,Terra,MODIS,74,6.03,304.2,13.8,D,3
25.1577,52.8802,313.1,3.8,1.8,2010-09-01,0633,Terra,MODIS,57,6.03,301.9,44,D,3
25.1635,52.8813,317.3,1.1,1.1,2010-09-06,2210,Aqua,MODIS,93,6.03,304.2,10.6,N,3
25.1625,52.8656,327.7,1.9,1.3,2010-09-09,1819,Terra,MODIS,100,6.03,303.8,48.2,N,3
25.1624,52.8809,316.1,1.2,1.1,2010-09-10,0937,Aqua,MODIS,61,6.03,300.3,6.7,D,3
25.155,52.8702,316.3,2.6,1.5,2010-09-11,1020,Aqua,MODIS,66,6.03,304.9,31.7,D,3
25.1628,52.8623,311.9,3.1,1.7,2010-09-11,1806,Terra,MODIS,77,6.03,300.9,29.1,N,3
25.1635,52.8686,313.7,3.1,1.7,2010-09-11,1806,Terra,MODIS,83,6.03,300.8,36.1,N,3
25.1644,52.8823,320.5,1.1,1,2010-09-11,2228,Aqua,MODIS,100,6.03,303.3,14,N,3
25.166,52.8769,314.7,2.1,1.4,2010-09-16,2246,Aqua,MODIS,86,6.03,302.6,22.8,N,3
25.1672,52.8825,315.1,2.1,1.4,2010-09-16,2246,Aqua,MODIS,87,6.03,302.6,23.8,N,3
25.1667,52.879,312,2.4,1.5,2010-09-18,1813,Terra,MODIS,77,6.03,301.6,18,N,3
25.1555,52.8748,315.2,2.7,1.6,2010-09-21,0746,Terra,MODIS,63,6.03,304.8,31.6,D,3
25.1564,52.8769,315.9,2.4,1.5,2010-09-21,0919,Aqua,MODIS,65,6.03,304.7,27.6,D,3
25.165,52.8703,313.1,2.4,1.5,2010-09-21,0919,Aqua,MODIS,28,6.03,303,17.3,D,3
